,country,year,sex,age,suicides_no,population
23939,17,1997,1,4,1491,2161948
23940,17,1997,1,2,924,1779781
23941,17,1997,2,2,623,1738059
23942,17,1997,2,6,53,201309
23943,17,1997,2,3,341,1514575
23944,17,1997,2,4,313,2204629
23945,17,1997,2,5,118,984037
23946,17,1997,2,1,49,1739451
23947,17,1997,1,1,36,1810805
23948,17,1998,1,6,214,197754
23949,17,1998,1,5,677,946470
23950,17,1998,1,4,1567,2224435
23951,17,1998,1,3,968,1499623
23952,17,1998,1,2,740,1792565
23953,17,1998,2,2,522,1753245
23954,17,1998,2,3,310,1508958
23955,17,1998,2,6,32,205515
23956,17,1998,2,4,278,2271131
23957,17,1998,2,5,118,1006698
23958,17,1998,2,1,52,1710834
23959,17,1998,1,1,40,1780463
23960,17,1999,1,6,182,198230
23961,17,1999,1,4,1609,2281687
23962,17,1999,1,5,683,968940
23963,17,1999,1,3,997,1481693
23964,17,1999,1,2,765,1805721
23965,17,1999,2,2,536,1767426
23966,17,1999,2,6,49,208739
23967,17,1999,2,3,303,1501778
23968,17,1999,2,4,304,2334618
23969,17,1999,2,5,121,1035715
23970,17,1999,2,1,35,1684408
23971,17,1999,1,1,35,1751332
23972,17,2000,1,6,200,196877
23973,17,2000,1,5,729,999107
23974,17,2000,1,4,1521,2331906
23975,17,2000,1,3,873,1464384
23976,17,2000,1,2,615,1815183
23977,17,2000,2,2,504,1776940
23978,17,2000,2,3,288,1495529
23979,17,2000,2,6,40,210936
23980,17,2000,2,4,309,2394085
23981,17,2000,2,5,125,1072256
23982,17,2000,2,1,27,1659830
23983,17,2000,1,1,21,1723309
23984,17,2001,1,6,162,204801
23985,17,2001,1,5,671,1025106
23986,17,2001,1,4,1468,2362538
23987,17,2001,1,3,755,1469938
23988,17,2001,1,2,508,1811743
23989,17,2001,2,2,394,1778830
23990,17,2001,2,3,224,1503451
23991,17,2001,2,6,31,222745
23992,17,2001,2,4,244,2437630
23993,17,2001,2,5,100,1109859
23994,17,2001,1,1,18,1699714
23995,17,2001,2,1,15,1640606
23996,17,2002,1,6,165,211446
23997,17,2002,1,4,1476,2389646
23998,17,2002,1,5,641,1055685
23999,17,2002,1,3,639,1478000
24000,17,2002,1,2,520,1799884
24001,17,2002,2,2,335,1772766
24002,17,2002,2,3,213,1514774
24003,17,2002,2,6,31,234216
24004,17,2002,2,5,106,1153099
24005,17,2002,2,4,204,2477980
24006,17,2002,2,1,28,1626383
24007,17,2002,1,1,24,1682076
24008,17,2003,1,6,190,216549
24009,17,2003,1,5,690,1089743
24010,17,2003,1,4,1483,2413016
24011,17,2003,1,3,650,1488285
24012,17,2003,1,2,509,1781707
24013,17,2003,2,2,358,1760232
24014,17,2003,2,6,38,245223
24015,17,2003,2,3,186,1529565
24016,17,2003,2,5,111,1200816
24017,17,2003,2,4,218,2514643
24018,17,2003,2,1,23,1615933
24019,17,2003,1,1,11,1668884
24020,17,2006,1,6,211,224927
24021,17,2006,1,5,649,1187973
24022,17,2006,1,4,1246,2465505
24023,17,2006,1,3,573,1541529
24024,17,2006,1,2,423,1697398
24025,17,2006,2,2,333,1699144
24026,17,2006,2,6,51,276505
24027,17,2006,2,3,194,1594072
24028,17,2006,2,5,111,1344897
24029,17,2006,2,4,198,2603293
24030,17,2006,1,1,15,1650300
24031,17,2006,2,1,11,1606015
24032,10,1985,1,4,20,20500
24033,10,1985,1,6,2,2200
24034,10,1985,1,3,11,16100
24035,10,1985,1,5,6,11700
24036,10,1985,2,6,2,4200
24037,10,1985,2,5,5,15000
24038,10,1985,1,2,17,53700
24039,10,1985,2,4,7,22600
24040,10,1985,2,2,7,51400
24041,10,1985,1,1,2,54600
24042,10,1985,2,1,1,52400
24043,10,1985,2,3,0,18300
24044,10,1986,1,6,2,2867
24045,10,1986,1,2,13,43404
24046,10,1986,2,6,1,3737
24047,10,1986,1,4,7,32808
24048,10,1986,1,3,6,29250
24049,10,1986,2,2,6,40116
24050,10,1986,1,5,2,15344
24051,10,1986,2,3,2,28111
24052,10,1986,2,4,2,33022
24053,10,1986,2,1,1,39865
24054,10,1986,2,5,0,15921
24055,10,1986,1,1,0,41849
24056,10,1987,1,6,2,2919
24057,10,1987,1,3,13,30977
24058,10,1987,1,4,12,33400
24059,10,1987,1,5,5,15788
24060,10,1987,2,6,1,3776
24061,10,1987,2,2,8,40204
24062,10,1987,1,2,8,43517
24063,10,1987,2,3,1,29656
24064,10,1987,2,4,1,33647
24065,10,1987,2,1,1,39799
24066,10,1987,2,5,0,16552
24067,10,1987,1,1,0,41778
24068,10,1988,1,3,12,32853
24069,10,1988,1,6,1,2960
24070,10,1988,2,6,1,3816
24071,10,1988,2,2,10,40327
24072,10,1988,2,5,4,17297
24073,10,1988,1,2,9,43613
24074,10,1988,1,4,7,34213
24075,10,1988,1,5,3,16330
24076,10,1988,2,4,2,34480
24077,10,1988,2,3,0,31329
24078,10,1988,2,1,0,40174
24079,10,1988,1,1,0,42219
24080,10,1989,1,4,17,35135
24081,10,1989,1,6,1,2964
24082,10,1989,1,3,11,34649
24083,10,1989,2,6,1,3844
24084,10,1989,1,2,11,43552
24085,10,1989,2,5,4,18079
24086,10,1989,2,4,3,35415
24087,10,1989,2,2,3,40352
24088,10,1989,1,5,1,16912
24089,10,1989,2,3,1,32892
24090,10,1989,2,1,0,40886
24091,10,1989,1,1,0,43043
24092,10,1990,1,6,3,2000
24093,10,1990,1,3,8,34000
24094,10,1990,1,2,7,47000
24095,10,1990,1,4,2,28000
24096,10,1990,1,5,1,16000
24097,10,1990,2,3,2,35000
24098,10,1990,2,2,2,46000
24099,10,1990,1,1,1,45000
24100,10,1990,2,4,0,32000
24101,10,1990,2,1,0,43500
24102,10,1990,2,5,0,17000
24103,10,1990,2,6,0,3200
24104,10,1991,1,3,15,37620
24105,10,1991,1,4,13,37217
24106,10,1991,1,6,1,2979
24107,10,1991,2,6,1,3932
24108,10,1991,2,2,9,40020
24109,10,1991,2,5,4,19527
24110,10,1991,2,3,5,35339
24111,10,1991,1,2,5,42924
24112,10,1991,1,5,1,18019
24113,10,1991,2,1,2,42788
24114,10,1991,2,4,1,37467
24115,10,1991,1,1,0,45247
24116,10,1992,1,3,11,38778
24117,10,1992,1,5,5,18529
24118,10,1992,1,4,10,38358
24119,10,1992,1,2,9,42389
24120,10,1992,2,2,6,39704
24121,10,1992,2,3,2,36206
24122,10,1992,2,4,2,38576
24123,10,1992,2,5,1,20189
24124,10,1992,2,1,2,43929
24125,10,1992,2,6,0,3987
24126,10,1992,1,1,0,46555
24127,10,1992,1,6,0,2994
24128,10,1995,1,3,14,40792
24129,10,1995,1,6,1,2953
24130,10,1995,1,2,12,40901
24131,10,1995,1,4,10,42573
24132,10,1995,1,5,4,19931
24133,10,1995,2,5,3,22077
24134,10,1995,2,2,5,38880
24135,10,1995,2,3,4,37603
24136,10,1995,2,4,1,42582
24137,10,1995,1,1,1,49923
24138,10,1995,2,1,0,47069
24139,10,1995,2,6,0,4130
24140,10,1996,1,6,1,3080
24141,10,1996,1,3,6,41058
24142,10,1996,1,4,6,44241
24143,10,1996,1,2,3,40974
24144,10,1996,1,5,1,20314
24145,10,1996,2,5,1,22310
24146,10,1996,2,2,1,39181
24147,10,1996,2,4,1,44201
24148,10,1996,2,1,1,47703
24149,10,1996,2,3,0,38017
24150,10,1996,2,6,0,4289
24151,10,1996,1,1,0,50437
24152,10,1997,1,6,1,3211
24153,10,1997,1,5,4,20606
24154,10,1997,1,2,5,41081
24155,10,1997,1,3,5,41122
24156,10,1997,1,4,5,46141
24157,10,1997,2,3,3,38337
24158,10,1997,2,4,3,46033
24159,10,1997,2,2,2,39505
24160,10,1997,2,5,1,22554
24161,10,1997,2,1,2,48099
24162,10,1997,1,1,1,50699
24163,10,1997,2,6,0,4426
24164,10,1998,1,6,1,3340
24165,10,1998,1,3,7,41049
24166,10,1998,1,4,8,48239
24167,10,1998,1,5,3,20823
24168,10,1998,2,3,4,38571
24169,10,1998,2,4,3,48040
24170,10,1998,1,2,2,41216
24171,10,1998,2,2,1,39847
24172,10,1998,2,1,0,48317
24173,10,1998,2,5,0,22817
24174,10,1998,2,6,0,4529
24175,10,1998,1,1,0,50818
24176,10,1999,1,6,3,3466
24177,10,1999,1,5,9,21006
24178,10,1999,1,3,9,40913
24179,10,1999,2,2,8,40243
24180,10,1999,1,4,8,50399
24181,10,1999,1,2,5,41424
24182,10,1999,2,4,4,50067
24183,10,1999,2,3,2,38746
24184,10,1999,2,5,1,23115
24185,10,1999,2,1,0,48443
24186,10,1999,2,6,0,4596
24187,10,1999,1,1,0,50885
24188,10,2000,1,4,15,52484
24189,10,2000,1,3,11,40787
24190,10,2000,1,2,9,41743
24191,10,2000,2,3,6,38906
24192,10,2000,2,5,3,23464
24193,10,2000,1,5,2,21208
24194,10,2000,2,2,3,40714
24195,10,2000,2,4,2,51969
24196,10,2000,1,1,1,50922
24197,10,2000,2,1,0,48558
24198,10,2000,2,6,0,4642
24199,10,2000,1,6,0,3604
24200,10,2001,1,3,21,40500
24201,10,2001,1,5,10,21351
24202,10,2001,1,4,16,54230
24203,10,2001,1,6,1,3809
24204,10,2001,2,5,5,23944
24205,10,2001,1,2,6,42153
24206,10,2001,2,3,5,38844
24207,10,2001,2,4,5,53591
24208,10,2001,1,1,2,51208
24209,10,2001,2,2,1,41145
24210,10,2001,2,1,0,48886
24211,10,2001,2,6,0,4854
24212,10,2002,1,3,15,40239
24213,10,2002,1,5,6,21592
24214,10,2002,1,4,15,55834
24215,10,2002,1,6,1,3996
24216,10,2002,1,2,10,42809
24217,10,2002,2,6,1,5067
24218,10,2002,2,5,4,24443
24219,10,2002,2,3,5,38769
24220,10,2002,2,2,4,41713
24221,10,2002,2,4,4,54990
24222,10,2002,2,1,3,49195
24223,10,2002,1,1,1,51529
24224,10,2003,1,5,12,21925
24225,10,2003,1,3,20,39999
24226,10,2003,1,6,2,4153
24227,10,2003,1,4,15,57340
24228,10,2003,1,2,7,43597
24229,10,2003,2,3,6,38701
24230,10,2003,2,4,7,56259
24231,10,2003,2,5,3,24989
24232,10,2003,2,2,3,42340
24233,10,2003,1,1,2,51886
24234,10,2003,2,1,0,49482
24235,10,2003,2,6,0,5275
24236,10,2004,1,5,10,22321
24237,10,2004,1,4,23,58839
24238,10,2004,1,6,1,4276
24239,10,2004,1,3,8,39773
24240,10,2004,2,6,1,5466
24241,10,2004,2,2,6,42934
24242,10,2004,1,2,6,44369
24243,10,2004,2,5,3,25602
24244,10,2004,2,4,5,57544
24245,10,2004,2,1,2,49715
24246,10,2004,2,3,1,38640
24247,10,2004,1,1,1,52238
24248,10,2005,1,3,18,39566
24249,10,2005,1,5,8,22765
24250,10,2005,1,4,19,60391
24251,10,2005,1,2,12,45060
24252,10,2005,1,6,1,4357
24253,10,2005,2,6,1,5644
24254,10,2005,2,3,4,38594
24255,10,2005,2,5,2,26296
24256,10,2005,2,2,2,43456
24257,10,2005,1,1,2,52526
24258,10,2005,2,4,2,58932
24259,10,2005,2,1,1,49858
24260,10,2006,1,4,37,62088
24261,10,2006,1,6,2,4557
24262,10,2006,1,5,10,23150
24263,10,2006,1,2,19,45741
24264,10,2006,1,3,16,39396
24265,10,2006,2,2,11,43971
24266,10,2006,2,5,5,26903
24267,10,2006,2,3,6,38578
24268,10,2006,2,4,5,60541
24269,10,2006,2,1,1,49822
24270,10,2006,2,6,0,5886
24271,10,2006,1,1,0,52660
24272,10,2007,1,6,3,4718
24273,10,2007,1,3,24,39222
24274,10,2007,1,4,35,63837
24275,10,2007,1,5,10,23599
24276,10,2007,2,6,2,6107
24277,10,2007,1,2,12,46375
24278,10,2007,2,2,10,44452
24279,10,2007,2,3,6,38545
24280,10,2007,2,5,4,27614
24281,10,2007,2,4,7,62270
24282,10,2007,2,1,3,49661
24283,10,2007,1,1,3,52686
24284,10,2008,1,6,4,4841
24285,10,2008,1,4,47,65553
24286,10,2008,1,5,15,24124
24287,10,2008,1,3,23,39105
24288,10,2008,1,2,21,46969
24289,10,2008,2,2,14,44916
24290,10,2008,2,5,5,28396
24291,10,2008,2,6,1,6315
24292,10,2008,2,4,9,64026
24293,10,2008,2,3,4,38543
24294,10,2008,1,1,3,52600
24295,10,2008,2,1,1,49401
24296,10,2009,1,6,4,4932
24297,10,2009,1,4,46,67116
24298,10,2009,1,5,12,24763
24299,10,2009,1,3,18,39139
24300,10,2009,1,2,18,47548
24301,10,2009,2,5,6,29225
24302,10,2009,2,2,9,45374
24303,10,2009,2,6,1,6530
24304,10,2009,2,4,9,65668
24305,10,2009,2,3,4,38634
24306,10,2009,2,1,3,49092
24307,10,2009,1,1,1,52427
24308,10,2010,1,6,5,4994
24309,10,2010,2,6,4,6758
24310,10,2010,1,4,40,68450
24311,10,2010,1,3,19,39368
24312,10,2010,1,5,10,25526
24313,10,2010,1,2,18,48112
24314,10,2010,2,2,10,45832
24315,10,2010,2,4,14,67102
24316,10,2010,2,3,7,38855
24317,10,2010,2,5,3,30084
24318,10,2010,2,1,4,48769
24319,10,2010,1,1,2,52202
24320,10,2011,1,6,5,5184
24321,10,2011,1,4,39,69491
24322,10,2011,1,3,22,39793
24323,10,2011,1,2,19,48619
24324,10,2011,1,5,10,26237
24325,10,2011,2,2,12,46282
24326,10,2011,2,3,6,39239
24327,10,2011,2,4,9,68303
24328,10,2011,2,5,3,30801
24329,10,2011,2,1,2,48495
24330,10,2011,2,6,0,7088
24331,10,2011,1,1,0,51989
24332,10,2012,1,6,10,5346
24333,10,2012,1,3,24,40412
24334,10,2012,1,4,37,70333
24335,10,2012,1,5,12,27044
24336,10,2012,1,2,17,49082
24337,10,2012,2,5,8,31542
24338,10,2012,2,2,9,46713
24339,10,2012,2,3,6,39751
24340,10,2012,2,4,7,69327
24341,10,2012,2,1,3,48244
24342,10,2012,2,6,0,7412
24343,10,2012,1,1,0,51758
24344,10,2013,1,3,27,41155
24345,10,2013,1,4,39,70987
24346,10,2013,1,2,18,49480
24347,10,2013,1,5,9,27992
24348,10,2013,2,2,12,47090
24349,10,2013,2,3,9,40347
24350,10,2013,1,6,1,5470
24351,10,2013,2,5,4,32385
24352,10,2013,2,4,8,70174
24353,10,2013,1,1,3,51531
24354,10,2013,2,1,1,48022
24355,10,2013,2,6,0,7726
24356,10,2014,1,6,5,5529
24357,10,2014,1,3,26,41917
24358,10,2014,1,4,38,71494
24359,10,2014,1,5,12,29170
24360,10,2014,2,3,10,40945
24361,10,2014,1,2,9,49798
24362,10,2014,2,5,6,33447
24363,10,2014,2,2,8,47355
24364,10,2014,2,4,9,70884
24365,10,2014,2,6,1,8006
24366,10,2014,2,1,2,47832
24367,10,2014,1,1,2,51324
24368,59,1987,1,6,124,247100
24369,59,1987,1,4,394,1124000
24370,59,1987,1,5,281,819700
24371,59,1987,1,3,174,580200
24372,59,1987,2,6,73,397900
24373,59,1987,2,4,185,1085200
24374,59,1987,1,2,102,604100
24375,59,1987,2,5,117,908000
24376,59,1987,2,3,57,554200
24377,59,1987,2,2,32,575200
24378,59,1987,1,1,2,518700
24379,59,1987,2,1,0,494700
24380,59,1988,1,6,119,252200
24381,59,1988,1,5,298,811700
24382,59,1988,1,4,394,1140400
24383,59,1988,1,3,174,583000
24384,59,1988,2,4,204,1100100
24385,59,1988,1,2,110,605800
24386,59,1988,2,5,134,899400
24387,59,1988,2,6,56,406900
24388,59,1988,2,3,63,555900
24389,59,1988,2,2,34,576900
24390,59,1988,1,1,3,511500
24391,59,1988,2,1,1,487100
24392,59,1989,1,6,137,257100
24393,59,1989,1,5,284,803800
24394,59,1989,1,3,200,593100
24395,59,1989,1,4,381,1157700
24396,59,1989,1,2,120,605200
24397,59,1989,2,5,147,890900
24398,59,1989,2,6,56,415300
24399,59,1989,2,3,71,563500
24400,59,1989,2,4,133,1115500
24401,59,1989,2,2,48,575800
24402,59,1989,2,1,2,481100
24403,59,1989,1,1,0,505800
24404,59,1990,1,6,144,261500
24405,59,1990,1,5,287,798100
24406,59,1990,1,4,340,1174000
24407,59,1990,1,3,157,606600
24408,59,1990,2,5,138,883800
24409,59,1990,2,6,63,422700
24410,59,1990,1,2,88,600300
24411,59,1990,2,4,156,1130600
24412,59,1990,2,3,63,574600
24413,59,1990,2,2,30,571400
24414,59,1990,1,1,4,503700
24415,59,1990,2,1,1,478400
24416,59,1991,1,6,130,264600
24417,59,1991,1,5,266,794100
24418,59,1991,1,4,375,1189400
24419,59,1991,1,3,162,617400
24420,59,1991,1,2,100,590000
24421,59,1991,2,5,130,878300
24422,59,1991,2,6,62,429000
24423,59,1991,2,4,162,1144900
24424,59,1991,2,3,62,584100
24425,59,1991,2,2,28,563000
24426,59,1991,2,1,3,480200
24427,59,1991,1,1,3,506100
24428,59,1992,1,6,140,268100
24429,59,1992,1,4,359,1202600
24430,59,1992,1,5,232,791400
24431,59,1992,1,3,144,626200
24432,59,1992,2,5,129,874000
24433,59,1992,2,6,58,435000
24434,59,1992,2,4,145,1157500
24435,59,1992,1,2,58,577600
24436,59,1992,2,3,50,592100
24437,59,1992,2,2,37,552200
24438,59,1992,1,1,3,511200
24439,59,1992,2,1,0,485300
24440,59,1993,1,6,138,270600
24441,59,1993,1,4,385,1214000
24442,59,1993,1,5,235,790900
24443,59,1993,1,3,129,633400
24444,59,1993,2,6,61,439800
24445,59,1993,2,4,151,1169000
24446,59,1993,2,5,108,871200
24447,59,1993,1,2,68,567200
24448,59,1993,2,3,61,599100
24449,59,1993,2,2,36,542600
24450,59,1993,1,1,1,520500
24451,59,1993,2,1,0,494200
24452,59,1994,1,6,137,273500
24453,59,1994,1,5,232,793800
24454,59,1994,1,4,347,1225300
24455,59,1994,1,3,139,638400
24456,59,1994,2,6,70,444500
24457,59,1994,2,5,119,871900
24458,59,1994,1,2,74,561700
24459,59,1994,2,4,134,1179900
24460,59,1994,2,3,51,605300
24461,59,1994,2,2,19,537800
24462,59,1994,2,1,2,507200
24463,59,1994,1,1,0,534800
24464,59,1995,1,6,120,280000
24465,59,1995,1,4,371,1233900
24466,59,1995,1,5,233,794600
24467,59,1995,1,3,134,640900
24468,59,1995,2,6,78,453700
24469,59,1995,2,4,163,1189500
24470,59,1995,1,2,75,557900
24471,59,1995,2,5,103,869100
24472,59,1995,2,3,39,609100
24473,59,1995,2,2,28,534300
24474,59,1995,1,1,3,549300
24475,59,1995,2,1,1,520700
24476,59,1996,1,6,113,287900
24477,59,1996,1,5,225,793800
24478,59,1996,1,4,326,1239400
24479,59,1996,1,3,141,642400
24480,59,1996,2,6,68,465100
24481,59,1996,2,4,146,1196200
24482,59,1996,1,2,66,550800
24483,59,1996,2,5,96,863600
24484,59,1996,2,3,45,611400
24485,59,1996,2,2,24,527200
24486,59,1996,2,1,2,533300
24487,59,1996,1,1,1,563200
24488,59,1997,1,6,106,293200
24489,59,1997,1,5,227,799800
24490,59,1997,1,4,333,1241800
24491,59,1997,1,3,125,643100
24492,59,1997,1,2,63,542000
24493,59,1997,2,4,138,1199600
24494,59,1997,2,5,84,864300
24495,59,1997,2,6,43,472800
24496,59,1997,2,3,42,613100
24497,59,1997,2,2,34,518700
24498,59,1997,2,1,3,545900
24499,59,1997,1,1,3,577000
24500,59,1998,1,6,129,297400
24501,59,1998,1,5,250,812600
24502,59,1998,1,4,325,1241400
24503,59,1998,1,3,119,640900
24504,59,1998,2,6,59,478400
24505,59,1998,2,5,107,872000
24506,59,1998,1,2,57,534000
24507,59,1998,2,4,119,1199900
24508,59,1998,2,3,35,612500
24509,59,1998,2,2,28,510700
24510,59,1998,1,1,2,589000
24511,59,1998,2,1,1,557500
24512,59,1999,1,6,122,300569
24513,59,1999,1,5,239,830817
24514,59,1999,1,4,317,1240536
24515,59,1999,1,3,103,635058
24516,59,1999,1,2,78,527294
24517,59,1999,2,4,141,1200105
24518,59,1999,2,6,52,482165
24519,59,1999,2,5,88,885033
24520,59,1999,2,3,45,608461
24521,59,1999,2,2,32,503923
24522,59,1999,1,1,3,597532
24523,59,1999,2,1,0,566520
24524,59,2000,1,6,128,303198
24525,59,2000,1,5,221,852707
24526,59,2000,1,4,275,1240681
24527,59,2000,1,3,114,626512
24528,59,2000,1,2,63,524457
24529,59,2000,2,5,100,901293
24530,59,2000,2,4,123,1200882
24531,59,2000,2,6,49,484818
24532,59,2000,2,2,26,500737
24533,59,2000,2,3,30,601750
24534,59,2000,2,1,1,570673
24535,59,2000,1,1,1,601300
24536,59,2001,1,6,129,305543
24537,59,2001,1,5,228,876012
24538,59,2001,1,4,311,1241616
24539,59,2001,1,3,104,616460
24540,59,2001,2,6,63,486462
24541,59,2001,2,5,116,919616
24542,59,2001,2,4,135,1201311
24543,59,2001,1,2,59,527111
24544,59,2001,2,3,29,593553
24545,59,2001,2,2,18,502901
24546,59,2001,2,1,3,569357
24547,59,2001,1,1,2,599375
24548,59,2002,1,6,112,306832
24549,59,2002,1,5,252,899721
24550,59,2002,1,4,315,1242971
24551,59,2002,1,3,101,605900
24552,59,2002,1,2,78,533111
24553,59,2002,2,5,102,939023
24554,59,2002,2,6,49,486242
24555,59,2002,2,4,105,1201907
24556,59,2002,2,3,36,584302
24557,59,2002,2,2,23,508851
24558,59,2002,1,1,4,593329
24559,59,2002,2,1,3,563639
24560,59,2003,1,6,105,307923
24561,59,2003,1,5,225,922446
24562,59,2003,1,4,300,1242898
24563,59,2003,1,3,85,596698
24564,59,2003,1,2,60,543102
24565,59,2003,2,6,50,486063
24566,59,2003,2,3,58,576009
24567,59,2003,2,5,92,957995
24568,59,2003,2,4,99,1201468
24569,59,2003,2,2,35,518172
24570,59,2003,2,1,2,554143
24571,59,2003,1,1,1,583622
24572,59,2004,1,6,109,309512
24573,59,2004,1,5,248,943682
24574,59,2004,1,4,300,1240460
24575,59,2004,1,2,90,555650
24576,59,2004,1,3,84,590802
24577,59,2004,2,5,107,975912
24578,59,2004,2,6,43,486526
24579,59,2004,2,4,103,1199288
24580,59,2004,2,2,32,529514
24581,59,2004,2,3,32,570904
24582,59,2004,2,1,4,541753
24583,59,2004,1,1,3,570311
24584,59,2005,1,6,117,311063
24585,59,2005,1,5,253,962782
24586,59,2005,1,4,297,1238835
24587,59,2005,1,3,95,588142
24588,59,2005,2,5,121,991544
24589,59,2005,1,2,68,569180
24590,59,2005,2,4,135,1198561
24591,59,2005,2,6,48,486935
24592,59,2005,2,3,40,568205
24593,59,2005,2,2,36,542149
24594,59,2005,1,1,5,554489
24595,59,2005,2,1,4,526739
24596,59,2006,1,6,114,312567
24597,59,2006,1,5,265,979423
24598,59,2006,1,4,284,1242768
24599,59,2006,1,3,79,586595
24600,59,2006,1,2,73,586123
24601,59,2006,2,4,143,1202882
24602,59,2006,2,6,49,487029
24603,59,2006,2,5,94,1005125
24604,59,2006,2,2,51,557351
24605,59,2006,2,3,41,565463
24606,59,2006,2,1,2,511860
24607,59,2006,1,1,2,538858
24608,59,2007,1,6,102,314248
24609,59,2007,1,4,298,1251142
24610,59,2007,1,5,224,995361
24611,59,2007,1,3,103,585980
24612,59,2007,1,2,69,604397
24613,59,2007,2,4,129,1210389
24614,59,2007,2,5,97,1018811
24615,59,2007,2,6,34,485845
24616,59,2007,2,2,35,573531
24617,59,2007,2,3,28,562738
24618,59,2007,1,1,5,526368
24619,59,2007,2,1,2,500349
24620,59,2008,1,6,108,315606
24621,59,2008,1,5,263,1012224
24622,59,2008,1,4,292,1258502
24623,59,2008,1,3,96,586538
24624,59,2008,1,2,96,619829
24625,59,2008,2,6,42,483517
24626,59,2008,2,5,88,1033770
24627,59,2008,2,4,99,1217920
24628,59,2008,2,3,42,561352
24629,59,2008,2,2,40,588321
24630,59,2008,2,1,4,492594
24631,59,2008,1,1,0,518331
24632,59,2009,1,6,109,316812
24633,59,2009,1,5,261,1029075
24634,59,2009,1,4,313,1266615
24635,59,2009,1,3,111,588185
24636,59,2009,1,2,91,632027
24637,59,2009,2,4,133,1226921
24638,59,2009,2,5,106,1048846
24639,59,2009,2,6,36,481488
24640,59,2009,2,2,43,600839
24641,59,2009,2,3,33,561793
24642,59,2009,2,1,3,488574
24643,59,2009,1,1,3,514747
24644,59,2010,1,6,101,318979
24645,59,2010,1,5,263,1044678
24646,59,2010,1,4,280,1273933
24647,59,2010,1,3,106,593020
24648,59,2010,1,2,87,639346
24649,59,2010,2,5,105,1063334
24650,59,2010,2,4,100,1234672
24651,59,2010,2,6,34,480218
24652,59,2010,2,3,31,564791
24653,59,2010,2,2,31,607958
24654,59,2010,2,1,2,487899
24655,59,2010,1,1,1,514297
24656,59,2011,1,6,86,322530
24657,59,2011,1,5,245,1059858
24658,59,2011,1,4,263,1277205
24659,59,2011,1,3,107,600789
24660,59,2011,1,2,85,639416
24661,59,2011,2,5,98,1077463
24662,59,2011,2,4,103,1238769
24663,59,2011,2,3,46,571231
24664,59,2011,2,6,38,479833
24665,59,2011,2,2,36,607514
24666,59,2011,1,1,3,518467
24667,59,2011,2,1,2,491569
24668,59,2012,1,6,109,327050
24669,59,2012,1,5,256,1074267
24670,59,2012,1,4,257,1279633
24671,59,2012,1,3,113,609527
24672,59,2012,1,2,83,635011
24673,59,2012,2,4,140,1241491
24674,59,2012,2,6,41,480219
24675,59,2012,2,5,89,1090751
24676,59,2012,2,2,34,602499
24677,59,2012,2,3,27,580871
24678,59,2012,2,1,4,499876
24679,59,2012,1,1,1,527714
24680,59,2013,1,6,110,333073
24681,59,2013,1,5,273,1086729
24682,59,2013,1,4,266,1283078
24683,59,2013,1,3,111,621904
24684,59,2013,1,2,99,628573
24685,59,2013,2,6,48,481818
24686,59,2013,2,5,108,1102468
24687,59,2013,2,4,117,1244666
24688,59,2013,2,2,48,595101
24689,59,2013,2,3,46,593992
24690,59,2013,1,1,3,540668
24691,59,2013,2,1,1,512011
24692,59,2014,1,6,119,341315
24693,59,2014,1,5,224,1097579
24694,59,2014,1,4,238,1289581
24695,59,2014,1,3,114,638657
24696,59,2014,1,2,88,621210
24697,59,2014,2,4,135,1249962
24698,59,2014,2,6,45,485940
24699,59,2014,2,5,101,1112312
24700,59,2014,2,3,42,609532
24701,59,2014,2,2,36,585957
24702,59,2014,2,1,4,526361
24703,59,2014,1,1,2,556118
24704,59,2015,1,6,115,341315
24705,59,2015,1,5,268,1097579
24706,59,2015,1,4,288,1289581
24707,59,2015,1,3,108,638657
24708,59,2015,1,2,69,621210
24709,59,2015,2,5,102,1112312
24710,59,2015,2,4,100,1249962
24711,59,2015,2,3,48,609532
24712,59,2015,2,6,38,485940
24713,59,2015,2,2,38,585957
24714,59,2015,2,1,5,526361
24715,59,2015,1,1,3,556118
24716,59,2016,1,6,100,359481
24717,59,2016,1,5,232,1106411
24718,59,2016,1,4,266,1299990
24719,59,2016,1,3,114,670158
24720,59,2016,1,2,70,605396
24721,59,2016,2,4,119,1257582
24722,59,2016,2,5,104,1120938
24723,59,2016,2,6,45,493341
24724,59,2016,2,3,44,641572
24725,59,2016,2,2,36,570983
24726,74,1995,1,6,146,165500
24727,74,1995,1,5,262,593600
24728,74,1995,1,4,358,1026800
24729,74,1995,1,3,146,585400
24730,74,1995,1,2,104,429600
24731,74,1995,2,5,143,686200
24732,74,1995,2,6,55,305100
24733,74,1995,2,4,130,1003000
24734,74,1995,2,3,45,584300
24735,74,1995,2,2,28,419100
24736,74,1995,1,1,2,420500
24737,74,1995,2,1,0,398400
24738,74,1996,1,6,136,169600
24739,74,1996,1,5,255,599400
24740,74,1996,1,4,357,1040900
24741,74,1996,1,3,153,577800
24742,74,1996,1,2,105,424200
24743,74,1996,2,6,73,310600
24744,74,1996,2,5,126,689700
24745,74,1996,2,4,150,1017500
